date,region,category,channel,sales_rep,quantity,unit_price,revenue,cost,profit,order_id
2024-06-24,South,Electronics,Retail Store,SR027,5,24793.7,123968.51,101654.18,22314.33,ORD372649
2024-06-24,Central,Electronics,Marketplace,SR015,5,27539.05,137695.23,112910.09,24785.14,ORD315852
2024-06-24,North,Beauty,Mobile App,SR014,2,2420.64,4841.28,2178.58,2662.7,ORD874939
2024-06-24,East,Grocery,Retail Store,SR020,4,942.35,3769.38,3317.05,452.33,ORD584938
2024-06-24,South,Fashion,Online,SR012,4,3718.73,14874.92,8627.45,6247.47,ORD983232
2024-06-24,West,Grocery,Online,SR023,4,980.53,3922.11,3451.46,470.65,ORD661156
2024-06-24,North,Beauty,Online,SR016,2,2747.55,5495.1,2472.8,3022.3,ORD598495
2024-06-24,West,Grocery,Online,SR022,5,834.38,4171.88,3671.25,500.63,ORD601635
2024-06-24,North,Beauty,Marketplace,SR017,5,2233.84,11169.19,5026.14,6143.05,ORD793366
2024-06-24,East,Fashion,Mobile App,SR024,2,3581.05,7162.11,4154.02,3008.09,ORD449234
2024-06-24,North,Beauty,Mobile App,SR021,3,2522.12,7566.36,3404.86,4161.5,ORD468849
2024-06-24,South,Beauty,Online,SR014,2,2537.59,5075.19,2283.84,2791.35,ORD880072
2024-06-24,East,Grocery,Mobile App,SR017,2,953.98,1907.95,1679.0,228.95,ORD798649
2024-06-24,East,Sports,Mobile App,SR017,2,4384.87,8769.73,6138.81,2630.92,ORD932267
2024-06-24,South,Electronics,Online,SR004,2,26947.56,53895.11,44193.99,9701.12,ORD885116
2024-06-24,North,Home & Kitchen,Online,SR009,3,6891.04,20673.12,14884.65,5788.47,ORD673674
2024-06-24,South,Beauty,Mobile App,SR026,4,2236.82,8947.3,4026.28,4921.02,ORD226504
2024-06-24,East,Fashion,Marketplace,SR005,3,2909.9,8729.71,5063.23,3666.48,ORD917815
2024-06-24,East,Fashion,Retail Store,SR018,1,3291.97,3291.97,1909.34,1382.63,ORD861003
2024-06-24,North,Beauty,Retail Store,SR015,3,2674.52,8023.57,3610.61,4412.96,ORD343578
2024-06-24,Central,Beauty,Online,SR001,5,2640.34,13201.68,5940.76,7260.92,ORD890388
2024-06-24,South,Beauty,Marketplace,SR027,3,2578.47,7735.42,3480.94,4254.48,ORD911160
2024-06-24,West,Electronics,Online,SR005,4,26671.81,106687.24,87483.54,19203.7,ORD132724
2024-06-24,West,Fashion,Mobile App,SR020,3,3339.44,10018.32,5810.63,4207.69,ORD778824
2024-06-24,South,Fashion,Mobile App,SR028,4,3070.76,12283.06,7124.17,5158.89,ORD799546
2024-06-24,Central,Grocery,Online,SR010,3,873.78,2621.35,2306.79,314.56,ORD454793
2024-06-24,Central,Grocery,Online,SR023,4,797.58,3190.34,2807.5,382.84,ORD535500
2024-06-24,West,Electronics,Online,SR019,3,26205.21,78615.63,64464.82,14150.81,ORD536677
2024-06-24,North,Electronics,Online,SR016,4,21285.06,85140.24,69815.0,15325.24,ORD315141
2024-06-24,South,Electronics,Marketplace,SR008,4,22576.39,90305.58,74050.58,16255.0,ORD798014
2024-06-24,East,Grocery,Marketplace,SR019,3,865.09,2595.26,2283.83,311.43,ORD736906
2024-06-24,South,Home & Kitchen,Mobile App,SR009,1,6315.78,6315.78,4547.36,1768.42,ORD562130
2024-06-24,South,Electronics,Online,SR008,3,22585.96,67757.88,55561.46,12196.42,ORD424833
2024-06-24,West,Beauty,Mobile App,SR024,3,2207.03,6621.1,2979.49,3641.61,ORD464699
2024-06-24,Central,Grocery,Marketplace,SR022,2,851.49,1702.98,1498.62,204.36,ORD805359
2024-06-24,East,Sports,Retail Store,SR020,3,4174.0,12522.01,8765.41,3756.6,ORD672719
2024-06-24,North,Sports,Mobile App,SR027,5,4017.95,20089.77,14062.84,6026.93,ORD214972
2024-06-24,West,Electronics,Marketplace,SR001,3,25984.43,77953.29,63921.7,14031.59,ORD896632
2024-06-24,South,Fashion,Mobile App,SR001,4,3491.03,13964.13,8099.2,5864.93,ORD185637
2024-06-24,West,Beauty,Mobile App,SR018,4,2464.25,9856.99,4435.65,5421.34,ORD505747
2024-06-24,North,Electronics,Marketplace,SR019,1,27973.39,27973.39,22938.18,5035.21,ORD251935
2024-06-24,East,Beauty,Mobile App,SR002,1,2214.62,2214.62,996.58,1218.04,ORD116256
2024-06-24,West,Sports,Online,SR005,5,4433.76,22168.8,15518.16,6650.64,ORD890886
2024-06-24,Central,Beauty,Retail Store,SR003,4,2502.01,10008.03,4503.61,5504.42,ORD662545
2024-06-24,West,Electronics,Marketplace,SR008,2,24213.47,48426.93,39710.08,8716.85,ORD825759
2024-06-24,Central,Beauty,Online,SR005,2,2760.36,5520.71,2484.32,3036.39,ORD436679
2024-06-24,South,Fashion,Online,SR011,5,3255.88,16279.39,9442.05,6837.34,ORD903448
2024-06-24,West,Electronics,Mobile App,SR009,4,23589.59,94358.34,77373.84,16984.5,ORD297678
2024-06-24,West,Electronics,Online,SR007,5,27406.77,137033.86,112367.77,24666.09,ORD671063
2024-06-24,East,Beauty,Online,SR001,3,2692.59,8077.76,3634.99,4442.77,ORD404470
2024-06-24,North,Fashion,Online,SR003,1,2928.11,2928.11,1698.3,1229.81,ORD448148
2024-06-24,North,Electronics,Online,SR009,4,27349.82,109399.29,89707.42,19691.87,ORD334293
2024-06-24,West,Grocery,Mobile App,SR006,2,837.2,1674.4,1473.47,200.93,ORD826972
2024-06-24,West,Home & Kitchen,Online,SR004,2,6677.23,13354.47,9615.22,3739.25,ORD285999
2024-06-24,West,Electronics,Marketplace,SR003,3,21750.28,65250.85,53505.7,11745.15,ORD104425
2024-06-24,South,Home & Kitchen,Online,SR030,1,5918.7,5918.7,4261.46,1657.24,ORD527011
2024-06-24,West,Electronics,Marketplace,SR002,1,25483.44,25483.44,20896.42,4587.02,ORD752737
2024-06-24,South,Sports,Online,SR007,2,4069.45,8138.9,5697.23,2441.67,ORD972987
2024-06-24,North,Home & Kitchen,Online,SR022,2,6111.02,12222.04,8799.87,3422.17,ORD453478
2024-06-24,North,Electronics,Marketplace,SR026,3,24727.94,74183.82,60830.73,13353.09,ORD796114
2024-06-24,West,Sports,Retail Store,SR024,3,4976.39,14929.18,10450.43,4478.75,ORD651359
2024-06-24,Central,Fashion,Retail Store,SR017,3,3700.96,11102.88,6439.67,4663.21,ORD236328
2024-06-24,East,Electronics,Online,SR017,1,24298.98,24298.98,19925.16,4373.82,ORD575438
2024-06-24,East,Electronics,Mobile App,SR010,1,21940.51,21940.51,17991.22,3949.29,ORD104772
2024-06-24,South,Home & Kitchen,Retail Store,SR006,5,6544.9,32724.48,23561.63,9162.85,ORD871552
2024-06-24,Central,Sports,Marketplace,SR007,1,3751.38,3751.38,2625.97,1125.41,ORD592020
2024-06-24,East,Fashion,Retail Store,SR024,3,3388.9,10166.71,5896.69,4270.02,ORD993187
2024-06-24,East,Electronics,Online,SR027,4,26884.88,107539.53,88182.41,19357.12,ORD269626
2024-06-24,North,Grocery,Retail Store,SR003,4,936.75,3747.01,3297.37,449.64,ORD939986
2024-06-24,North,Fashion,Mobile App,SR006,4,3724.48,14897.93,8640.8,6257.13,ORD652161
2024-06-24,North,Sports,Mobile App,SR011,3,4331.63,12994.9,9096.43,3898.47,ORD298138
2024-06-24,South,Home & Kitchen,Online,SR007,5,5712.45,28562.23,20564.81,7997.42,ORD376123
2024-06-24,East,Beauty,Mobile App,SR001,1,2734.87,2734.87,1230.69,1504.18,ORD549828
2024-06-24,Central,Beauty,Online,SR001,1,2606.73,2606.73,1173.03,1433.7,ORD828324
2024-06-24,South,Beauty,Mobile App,SR023,3,2242.5,6727.51,3027.38,3700.13,ORD245558
2024-06-24,East,Grocery,Retail Store,SR019,4,984.42,3937.7,3465.18,472.52,ORD304487
2024-06-24,North,Home & Kitchen,Online,SR020,5,6155.16,30775.79,22158.57,8617.22,ORD624321
2024-06-24,West,Sports,Marketplace,SR001,4,4235.34,16941.35,11858.94,5082.41,ORD925430
2024-06-24,West,Sports,Online,SR004,4,4566.16,18264.63,12785.24,5479.39,ORD893826
2024-06-24,Central,Grocery,Mobile App,SR024,2,851.83,1703.66,1499.22,204.44,ORD848391
2024-06-24,Central,Fashion,Online,SR022,4,3297.67,13190.7,7650.61,5540.09,ORD668166
2024-06-24,Central,Fashion,Retail Store,SR024,5,3324.98,16624.92,9642.45,6982.47,ORD927487
2024-06-24,Central,Beauty,Online,SR030,2,2410.81,4821.62,2169.73,2651.89,ORD221103
2024-06-24,West,Fashion,Online,SR026,5,3240.98,16204.9,9398.84,6806.06,ORD298134
2024-06-24,East,Home & Kitchen,Online,SR028,5,6835.39,34176.95,24607.4,9569.55,ORD168798
2024-06-24,Central,Fashion,Mobile App,SR025,4,3582.13,14328.54,8310.55,6017.99,ORD474956
2024-06-24,East,Fashion,Online,SR022,2,3513.29,7026.57,4075.41,2951.16,ORD561166
2024-06-24,East,Grocery,Mobile App,SR025,1,921.71,921.71,811.1,110.61,ORD396336
2024-06-24,North,Electronics,Retail Store,SR019,4,21045.43,84181.7,69028.99,15152.71,ORD823132
2024-06-24,North,Electronics,Mobile App,SR015,2,26896.7,53793.4,44110.59,9682.81,ORD130127
2024-06-24,North,Home & Kitchen,Mobile App,SR025,5,5503.54,27517.72,19812.76,7704.96,ORD528621
2024-06-24,East,Beauty,Online,SR008,3,2157.18,6471.53,2912.19,3559.34,ORD248452
2024-06-24,Central,Fashion,Mobile App,SR004,2,3336.09,6672.18,3869.86,2802.32,ORD244640
2024-06-24,South,Electronics,Mobile App,SR023,3,25762.9,77288.7,63376.73,13911.97,ORD360884
2024-06-24,South,Beauty,Online,SR016,1,2187.57,2187.57,984.41,1203.16,ORD378180
2024-06-24,North,Grocery,Retail Store,SR015,2,975.63,1951.26,1717.11,234.15,ORD292051
2024-06-24,South,Beauty,Online,SR011,5,2448.9,12244.52,5510.03,6734.49,ORD551039
2024-06-24,East,Beauty,Retail Store,SR011,2,2287.46,4574.93,2058.72,2516.21,ORD521186
2024-06-24,South,Electronics,Retail Store,SR009,3,21143.36,63430.08,52012.67,11417.41,ORD958405
2024-06-24,East,Electronics,Mobile App,SR018,4,26961.73,107846.9,88434.46,19412.44,ORD973802
2024-06-24,Central,Electronics,Mobile App,SR004,3,26157.73,78473.19,64348.02,14125.17,ORD636485
2024-06-24,East,Home & Kitchen,Online,SR002,4,7035.36,28141.43,20261.83,7879.6,ORD287473
2024-06-24,West,Electronics,Online,SR013,5,22325.07,111625.37,91532.8,20092.57,ORD205719
2024-06-24,North,Sports,Online,SR030,1,4094.23,4094.23,2865.96,1228.27,ORD183735
2024-06-24,East,Grocery,Retail Store,SR028,2,798.11,1596.23,1404.68,191.55,ORD809165
2024-06-24,North,Electronics,Retail Store,SR019,1,22452.64,22452.64,18411.16,4041.48,ORD159632
2024-06-24,West,Electronics,Online,SR019,1,24633.84,24633.84,20199.75,4434.09,ORD994962
2024-06-24,North,Electronics,Retail Store,SR009,3,21060.3,63180.9,51808.34,11372.56,ORD730632
2024-06-24,North,Electronics,Mobile App,SR019,3,21688.64,65065.91,53354.05,11711.86,ORD656303
2024-06-24,South,Grocery,Online,SR012,1,932.41,932.41,820.52,111.89,ORD496539
2024-06-24,North,Fashion,Marketplace,SR029,1,3170.94,3170.94,1839.15,1331.79,ORD182783
2024-06-24,East,Electronics,Mobile App,SR019,2,27950.78,55901.56,45839.28,10062.28,ORD433447
2024-06-24,South,Electronics,Retail Store,SR016,5,21225.74,106128.71,87025.54,19103.17,ORD383217
2024-06-24,South,Electronics,Online,SR012,5,21962.81,109814.07,90047.54,19766.53,ORD224155
2024-06-24,East,Beauty,Mobile App,SR016,5,2491.33,12456.63,5605.48,6851.15,ORD356943
2024-06-24,West,Electronics,Retail Store,SR011,5,23892.61,119463.05,97959.7,21503.35,ORD915944
2024-06-24,South,Grocery,Retail Store,SR010,5,907.66,4538.3,3993.7,544.6,ORD525345
2024-06-24,West,Beauty,Mobile App,SR012,2,2130.07,4260.15,1917.07,2343.08,ORD561779
2024-06-24,South,Fashion,Mobile App,SR012,1,2955.37,2955.37,1714.11,1241.26,ORD494959
2024-06-24,Central,Beauty,Mobile App,SR003,1,2786.18,2786.18,1253.78,1532.4,ORD787956
2024-06-24,East,Beauty,Online,SR027,5,2228.84,11144.19,5014.89,6129.3,ORD447549
2024-06-24,West,Sports,Marketplace,SR016,5,4968.01,24840.05,17388.03,7452.02,ORD750198
2024-06-24,South,Fashion,Online,SR026,4,2944.61,11778.45,6831.5,4946.95,ORD663711
2024-06-24,East,Grocery,Online,SR030,5,953.57,4767.84,4195.7,572.14,ORD328923
2024-06-24,North,Sports,Mobile App,SR030,5,3953.53,19767.63,13837.34,5930.29,ORD447466
2024-06-24,South,Beauty,Mobile App,SR028,1,2379.56,2379.56,1070.8,1308.76,ORD909006
2024-06-24,Central,Electronics,Online,SR026,3,27474.08,82422.23,67586.23,14836.0,ORD789723
2024-06-24,South,Electronics,Online,SR001,3,22783.13,68349.4,56046.51,12302.89,ORD875079
2024-06-24,East,Grocery,Mobile App,SR008,4,927.41,3709.63,3264.47,445.16,ORD651049
2024-06-24,South,Fashion,Mobile App,SR002,5,2926.0,14629.99,8485.39,6144.6,ORD313071
2024-06-24,South,Fashion,Marketplace,SR022,4,2991.92,11967.67,6941.25,5026.42,ORD453016
2024-06-24,North,Fashion,Online,SR003,4,3329.84,13319.34,7725.22,5594.12,ORD422253
2024-06-24,Central,Grocery,Mobile App,SR015,2,890.35,1780.69,1567.01,213.68,ORD901592
2024-06-24,South,Grocery,Mobile App,SR018,3,779.57,2338.71,2058.06,280.65,ORD915225
2024-06-24,North,Home & Kitchen,Retail Store,SR005,5,5338.6,26693.01,19218.97,7474.04,ORD620586
2024-06-24,North,Beauty,Mobile App,SR021,3,2731.41,8194.22,3687.4,4506.82,ORD409503
2024-06-24,North,Grocery,Online,SR024,3,976.43,2929.3,2577.78,351.52,ORD984702
2024-06-24,South,Fashion,Mobile App,SR024,5,3259.15,16295.75,9451.54,6844.21,ORD932660
2024-06-24,Central,Electronics,Retail Store,SR006,5,25807.1,129035.51,105809.12,23226.39,ORD158022
2024-06-24,East,Sports,Online,SR008,5,4355.17,21775.86,15243.1,6532.76,ORD210449
2024-06-24,North,Beauty,Online,SR029,1,2085.14,2085.14,938.31,1146.83,ORD375488
2024-06-24,West,Electronics,Retail Store,SR002,1,22688.01,22688.01,18604.17,4083.84,ORD826094
2024-06-24,South,Home & Kitchen,Online,SR027,1,5740.46,5740.46,4133.13,1607.33,ORD983035
2024-06-24,West,Sports,Online,SR014,3,4134.7,12404.11,8682.88,3721.23,ORD702919
2024-06-24,West,Grocery,Online,SR017,1,783.61,783.61,689.58,94.03,ORD425611
2024-06-24,West,Electronics,Online,SR022,3,25760.64,77281.91,63371.17,13910.74,ORD421097
2024-06-24,East,Electronics,Mobile App,SR007,3,24861.68,74585.04,61159.73,13425.31,ORD492232
2024-06-24,South,Fashion,Online,SR017,2,3069.32,6138.64,3560.41,2578.23,ORD819629
2024-06-24,East,Sports,Online,SR010,4,3950.92,15803.67,11062.57,4741.1,ORD850455
2024-06-24,West,Sports,Retail Store,SR025,4,4730.36,18921.44,13245.01,5676.43,ORD954614
2024-06-24,East,Sports,Retail Store,SR013,3,3713.73,11141.19,7798.83,3342.36,ORD412691
2024-06-24,East,Fashion,Retail Store,SR027,3,3293.11,9879.34,5730.02,4149.32,ORD653692
2024-06-24,South,Home & Kitchen,Online,SR030,3,5613.77,16841.32,12125.75,4715.57,ORD373449
2024-06-24,East,Electronics,Marketplace,SR029,2,23480.42,46960.83,38507.88,8452.95,ORD391220
2024-06-25,South,Fashion,Online,SR003,5,3218.81,16094.04,9334.54,6759.5,ORD422111
2024-06-25,North,Sports,Mobile App,SR015,1,4015.34,4015.34,2810.74,1204.6,ORD319227
2024-06-25,West,Fashion,Retail Store,SR008,1,3396.02,3396.02,1969.69,1426.33,ORD304872
2024-06-25,West,Sports,Online,SR013,2,4183.05,8366.11,5856.28,2509.83,ORD315646
2024-06-25,South,Electronics,Online,SR005,1,22641.89,22641.89,18566.35,4075.54,ORD314166
2024-06-25,Central,Electronics,Marketplace,SR015,2,23712.0,47424.0,38887.68,8536.32,ORD315545
2024-06-25,West,Beauty,Mobile App,SR028,2,2091.86,4183.73,1882.68,2301.05,ORD634797
2024-06-25,South,Fashion,Online,SR015,4,3692.08,14768.33,8565.63,6202.7,ORD507087
2024-06-25,West,Electronics,Retail Store,SR006,4,21074.26,84297.05,69123.58,15173.47,ORD505719
2024-06-25,East,Beauty,Retail Store,SR008,5,2591.36,12956.79,5830.56,7126.23,ORD876726
2024-06-25,South,Beauty,Mobile App,SR004,3,2814.09,8442.28,3799.03,4643.25,ORD509659
2024-06-25,Central,Fashion,Retail Store,SR010,5,3006.52,15032.59,8718.9,6313.69,ORD591182
2024-06-25,North,Fashion,Retail Store,SR001,1,3255.47,3255.47,1888.17,1367.3,ORD823321
2024-06-25,East,Fashion,Online,SR016,2,3048.44,6096.87,3536.18,2560.69,ORD405579
2024-06-25,Central,Fashion,Online,SR019,4,3863.95,15455.8,8964.36,6491.44,ORD708553
2024-06-25,East,Electronics,Online,SR011,4,24714.79,98859.15,81064.5,17794.65,ORD106405
2024-06-25,West,Grocery,Online,SR027,5,942.11,4710.53,4145.27,565.26,ORD259988
2024-06-25,North,Grocery,Retail Store,SR009,5,825.23,4126.15,3631.01,495.14,ORD382072
2024-06-25,West,Grocery,Retail Store,SR003,2,917.51,1835.01,1614.81,220.2,ORD919101
2024-06-25,Central,Home & Kitchen,Mobile App,SR002,3,6051.51,18154.52,13071.25,5083.27,ORD129818
2024-06-25,West,Electronics,Mobile App,SR003,3,27085.41,81256.23,66630.11,14626.12,ORD922643
2024-06-25,South,Beauty,Online,SR021,3,2287.51,6862.52,3088.13,3774.39,ORD314247
2024-06-25,South,Fashion,Retail Store,SR010,3,3141.14,9423.41,5465.58,3957.83,ORD366894
2024-06-25,East,Grocery,Retail Store,SR018,5,980.37,4901.87,4313.65,588.22,ORD728582
2024-06-25,South,Electronics,Online,SR005,2,27880.61,55761.22,45724.2,10037.02,ORD485819
2024-06-25,East,Home & Kitchen,Retail Store,SR028,3,6876.34,20629.03,14852.9,5776.13,ORD283154
2024-06-25,North,Home & Kitchen,Marketplace,SR001,2,6475.6,12951.2,9324.86,3626.34,ORD688151
2024-06-25,Central,Fashion,Retail Store,SR026,1,3376.18,3376.18,1958.18,1418.0,ORD544167
2024-06-25,Central,Beauty,Online,SR004,5,2672.7,13363.51,6013.58,7349.93,ORD796167
2024-06-25,West,Beauty,Retail Store,SR021,5,2598.84,12994.2,5847.39,7146.81,ORD741458
2024-06-25,South,Home & Kitchen,Online,SR010,4,5603.92,22415.68,16139.29,6276.39,ORD775546
2024-06-25,West,Fashion,Retail Store,SR017,4,3380.03,13520.11,7841.66,5678.45,ORD109047
2024-06-25,West,Electronics,Mobile App,SR004,5,21489.47,107447.34,88106.82,19340.52,ORD594907
2024-06-25,North,Electronics,Online,SR026,2,22625.19,45250.37,37105.3,8145.07,ORD500971
2024-06-25,East,Beauty,Mobile App,SR022,3,2482.31,7446.92,3351.11,4095.81,ORD116478
2024-06-25,West,Sports,Retail Store,SR025,4,4693.54,18774.16,13141.91,5632.25,ORD126821
2024-06-25,South,Home & Kitchen,Online,SR026,1,5769.54,5769.54,4154.07,1615.47,ORD690084
2024-06-25,South,Home & Kitchen,Mobile App,SR004,1,6109.55,6109.55,4398.88,1710.67,ORD348743
2024-06-25,North,Grocery,Mobile App,SR019,2,758.42,1516.83,1334.81,182.02,ORD433915
2024-06-25,South,Home & Kitchen,Mobile App,SR011,2,5871.93,11743.86,8455.58,3288.28,ORD475982
2024-06-25,North,Electronics,Online,SR030,4,21360.67,85442.69,70063.01,15379.68,ORD536811
2024-06-25,North,Grocery,Online,SR001,4,987.56,3950.23,3476.2,474.03,ORD429252
2024-06-25,North,Grocery,Online,SR004,3,868.79,2606.37,2293.61,312.76,ORD650259
2024-06-25,North,Home & Kitchen,Online,SR014,3,6509.21,19527.62,14059.89,5467.73,ORD754337
2024-06-25,East,Grocery,Mobile App,SR017,3,771.98,2315.95,2038.04,277.91,ORD452501
2024-06-25,West,Grocery,Online,SR004,5,852.49,4262.43,3750.94,511.49,ORD115524
2024-06-25,South,Grocery,Online,SR001,2,782.73,1565.47,1377.61,187.86,ORD832097
2024-06-25,East,Fashion,Online,SR011,2,3556.32,7112.64,4125.33,2987.31,ORD734725
2024-06-25,East,Grocery,Online,SR016,4,791.06,3164.26,2784.55,379.71,ORD426557
2024-06-25,East,Electronics,Mobile App,SR023,1,24057.23,24057.23,19726.93,4330.3,ORD732411
2024-06-25,North,Grocery,Mobile App,SR012,1,819.21,819.21,720.9,98.31,ORD826368
2024-06-25,West,Electronics,Online,SR016,3,23616.29,70848.86,58096.07,12752.79,ORD415844
2024-06-25,Central,Grocery,Mobile App,SR011,1,867.83,867.83,763.69,104.14,ORD522661
2024-06-25,Central,Home & Kitchen,Mobile App,SR018,1,6993.53,6993.53,5035.34,1958.19,ORD594396
2024-06-25,South,Electronics,Online,SR029,4,22254.73,89018.93,72995.52,16023.41,ORD168785
2024-06-25,South,Electronics,Online,SR025,4,24223.6,96894.38,79453.39,17440.99,ORD669314
2024-06-25,North,Sports,Retail Store,SR009,5,3867.24,19336.19,13535.33,5800.86,ORD151879
2024-06-25,North,Beauty,Mobile App,SR021,5,2470.87,12354.34,5559.45,6794.89,ORD639637
2024-06-25,North,Electronics,Online,SR002,1,21091.8,21091.8,17295.28,3796.52,ORD530032
2024-06-25,North,Electronics,Marketplace,SR022,4,24331.8,97327.22,79808.32,17518.9,ORD591166
2024-06-25,North,Electronics,Retail Store,SR026,2,26588.07,53176.15,43604.44,9571.71,ORD130962
2024-06-25,South,Fashion,Retail Store,SR029,1,3176.13,3176.13,1842.16,1333.97,ORD922686
2024-06-25,West,Sports,Online,SR002,4,4907.35,19629.41,13740.59,5888.82,ORD234972
2024-06-25,North,Electronics,Retail Store,SR025,5,23939.31,119696.56,98151.18,21545.38,ORD932732
2024-06-25,East,Grocery,Mobile App,SR008,5,813.8,4068.98,3580.7,488.28,ORD210753
2024-06-25,West,Fashion,Online,SR014,5,3007.92,15039.6,8722.97,6316.63,ORD756748
2024-06-25,West,Grocery,Online,SR028,3,763.93,2291.8,2016.78,275.02,ORD281094
2024-06-25,North,Home & Kitchen,Online,SR027,4,6235.64,24942.56,17958.64,6983.92,ORD233699
2024-06-25,Central,Fashion,Retail Store,SR018,1,3270.7,3270.7,1897.01,1373.69,ORD208317
2024-06-25,North,Home & Kitchen,Online,SR008,5,5724.76,28623.82,20609.15,8014.67,ORD911594
2024-06-25,North,Electronics,Mobile App,SR018,2,22788.36,45576.72,37372.91,8203.81,ORD626228
2024-06-25,East,Electronics,Online,SR006,1,26724.31,26724.31,21913.93,4810.38,ORD544497
2024-06-25,South,Electronics,Mobile App,SR029,5,25144.35,125721.76,103091.84,22629.92,ORD937516
2024-06-25,West,Fashion,Retail Store,SR005,5,3244.38,16221.92,9408.71,6813.21,ORD811876
2024-06-25,South,Fashion,Marketplace,SR008,2,3486.93,6973.87,4044.84,2929.03,ORD890949
2024-06-25,North,Grocery,Retail Store,SR026,5,758.71,3793.56,3338.33,455.23,ORD835024
2024-06-25,South,Electronics,Retail Store,SR024,2,24154.56,48309.12,39613.48,8695.64,ORD868686
2024-06-25,North,Home & Kitchen,Online,SR006,4,7009.95,28039.78,20188.64,7851.14,ORD974802
2024-06-25,North,Grocery,Online,SR020,2,985.72,1971.44,1734.87,236.57,ORD263202
2024-06-25,East,Electronics,Mobile App,SR016,1,22692.15,22692.15,18607.56,4084.59,ORD845009
2024-06-25,East,Electronics,Retail Store,SR014,1,22423.44,22423.44,18387.22,4036.22,ORD186732
2024-06-25,Central,Fashion,Retail Store,SR016,3,3846.91,11540.73,6693.62,4847.11,ORD978692
2024-06-25,East,Fashion,Online,SR004,5,3681.72,18408.58,10676.98,7731.6,ORD732719
2024-06-25,East,Electronics,Online,SR026,5,23543.0,117715.0,96526.3,21188.7,ORD737127
2024-06-25,North,Electronics,Online,SR003,4,21605.6,86422.4,70866.37,15556.03,ORD661680
2024-06-25,North,Home & Kitchen,Online,SR008,4,5946.08,23784.31,17124.7,6659.61,ORD868023
2024-06-25,South,Electronics,Online,SR007,2,22598.95,45197.89,37062.27,8135.62,ORD143140
2024-06-25,Central,Sports,Mobile App,SR028,5,4901.23,24506.16,17154.31,7351.85,ORD537707
2024-06-25,West,Fashion,Online,SR003,4,3181.68,12726.71,7381.49,5345.22,ORD180710
